0,Idea,21693,-81,19.01942579,72.84430027,19.0201288,72.8443812
9,Idea,24353,-75,19.02038116,72.84525188,19.0201288,72.8443812
18,Idea,24353,-81,19.02157116,72.84609451,19.0202306,72.8447972
25,Idea,20122,-71,19.02239228,72.84669214,19.0202306,72.8447972
41,Idea,20122,-79,19.0248288,72.84842106,19.0205445,72.8445859
59,Idea,20122,-83,19.02797004,72.85059668,19.0207565,72.8439587
61,Idea,20122,-51,19.02797004,72.85059668,19.0207565,72.8439587
63,Idea,28912,-57,19.02838457,72.85089683,19.0207565,72.8439587
90,Idea,28911,-67,19.03215721,72.85350038,19.0252613,72.8477894
92,Idea,28911,-71,19.03242609,72.85368416,19.0252613,72.8477894
94,Idea,28911,-77,19.03268572,72.85387292,19.0252613,72.8477894
109,Idea,28911,-81,19.03503762,72.85540267,19.0252613,72.8477894
124,Idea,28911,-67,19.03741225,72.85703534,19.029766,72.8516202
133,Idea,28911,-73,19.03894272,72.85809335,19.029766,72.8516202
139,Idea,61061,-67,19.04026635,72.85903301,19.029766,72.8516202
153,Idea,61061,-73,19.04296837,72.86086647,19.029766,72.8516202
183,Idea,25401,-81,19.0488577,72.86499123,19.0410428,72.8595068
189,Idea,27732,-71,19.05024114,72.86591444,19.0410428,72.8595068
193,Idea,27732,-65,19.05097073,72.86642586,19.0410428,72.8595068
200,Idea,27732,-71,19.05244099,72.86737234,19.0458243,72.8621469
202,Idea,27732,-81,19.05287834,72.86765746,19.0458243,72.8621469
206,Idea,27732,-87,19.05394489,72.86839506,19.0458243,72.8621469
275,Idea,40191,-81,19.06415547,72.87781784,19.0613071,72.8756014
305,Idea,40191,-87,19.06511984,72.87922591,19.0613071,72.8756014
312,Idea,40191,-93,19.06518607,72.87930393,19.0613071,72.8756014
335,Idea,47103,-87,19.06529831,72.87925479,19.0633553,72.8787756
366,Idea,47103,-93,19.065179,72.8792653,19.0182375,72.8435177
397,Idea,47103,-83,19.06518185,72.87926642,19.0654035,72.8819498
399,Idea,47103,-87,19.06518181,72.87926647,19.0654035,72.8819498
404,Idea,47103,-93,19.06518206,72.87926659,19.0654035,72.8819498
410,Idea,47103,-87,19.065182,72.87926671,19.0654035,72.8819498
431,Idea,44842,-69,19.06602783,72.88026231,19.0654035,72.8819498
433,Idea,44842,-75,19.06620129,72.88044492,19.0654035,72.8819498
442,Idea,44842,-59,19.06711692,72.88172366,19.0654035,72.8819498
449,Idea,44842,-67,19.06784504,72.88261843,19.0654035,72.8819498
451,Idea,44842,-75,19.06809205,72.88288415,19.0654035,72.8819498
454,Idea,44842,-79,19.06844777,72.88327547,19.0654035,72.8819498
458,Idea,49791,-75,19.06892687,72.88379391,19.0654035,72.8819498
463,Idea,49791,-79,19.06952249,72.88457035,19.0654035,72.8819498
469,Idea,49791,-85,19.07022896,72.88550047,19.0654035,72.8819498
472,Idea,49791,-91,19.07059194,72.88597772,19.0654035,72.8819498
481,Idea,44211,-81,19.07179069,72.88752052,19.0654035,72.8819498
494,Idea,44211,-85,19.07358696,72.88978548,19.0654035,72.8819498
499,Idea,44211,-91,19.07415378,72.8905245,19.0654035,72.8819498
523,Idea,47831,-75,19.07786463,72.89530337,19.0654035,72.8819498
525,Idea,47831,-83,19.07818594,72.89570176,19.0654035,72.8819498
530,Idea,47831,-93,19.07904342,72.89666215,19.0654035,72.8819498
532,Idea,47831,-101,19.07934908,72.89702426,19.0654035,72.8819498
540,Idea,47831,-79,19.08034406,72.89820486,19.0654035,72.8819498
548,Idea,49493,-93,19.08100053,72.89923243,19.0654035,72.8819498
557,Idea,42253,-77,19.08168901,72.90028094,19.0654035,72.8819498
559,Idea,42253,-83,19.08186222,72.90054259,19.0654035,72.8819498
561,Idea,42253,-89,19.08202924,72.90080783,19.0654035,72.8819498
575,Idea,42252,-67,19.08329164,72.90283166,19.0654035,72.8819498
577,Idea,42252,-73,19.08348324,72.90301482,19.0654035,72.8819498
579,Idea,42252,-81,19.08367667,72.90327036,19.0654035,72.8819498
593,Idea,42252,-75,19.08426277,72.90585552,19.0654035,72.8819498
604,Idea,49503,-79,19.08489875,72.9066803,19.0654035,72.8819498
613,Idea,49503,-85,19.08502317,72.90718462,19.0654035,72.8819498
617,Idea,45983,-71,19.08516466,72.90732553,19.0654035,72.8819498
622,Idea,45983,-79,19.08528906,72.90753802,19.0654035,72.8819498
624,Idea,45983,-69,19.08530422,72.90760511,19.0654035,72.8819498
633,Idea,45981,-61,19.08555567,72.90788866,19.0654035,72.8819498
640,Idea,45981,-55,19.08556257,72.90792631,19.0654035,72.8819498
673,Idea,45981,-65,19.08563144,72.90832611,19.0654035,72.8819498
676,Idea,45981,-75,19.08580307,72.90859757,19.0654035,72.8819498
689,Idea,49552,-69,19.08682239,72.90999791,19.0654035,72.8819498
698,Idea,49552,-73,19.08777546,72.91119994,19.0654035,72.8819498
709,Idea,49552,-79,19.08893114,72.9125879,19.0654035,72.8819498
718,Idea,49552,-83,19.08916176,72.91284658,19.0654035,72.8819498
727,Idea,48083,-69,19.08916176,72.91284658,19.0654035,72.8819498
750,Idea,48083,-81,19.09543331,72.91893321,19.0654035,72.8819498
754,Idea,40161,-69,19.09611605,72.91951634,19.0654035,72.8819498
781,Idea,40161,-85,19.10043218,72.92387194,19.0654035,72.8819498
790,Idea,43323,-91,19.10237928,72.92533435,19.0654035,72.8819498
825,Idea,43332,-89,19.10868677,72.9274969,19.0654035,72.8819498
830,Idea,43332,-81,19.10934972,72.92772051,19.0654035,72.8819498
833,Idea,43332,-71,19.10934972,72.92772051,19.0654035,72.8819498
835,Idea,43332,-61,19.11013665,72.92790903,19.0654035,72.8819498
839,Idea,43332,-67,19.11071679,72.92796723,19.0654035,72.8819498
842,Idea,43332,-75,19.11099037,72.92796462,19.0654035,72.8819498
848,Idea,43332,-83,19.111944,72.92833512,19.0654035,72.8819498
855,Idea,47023,-77,19.11306618,72.92830441,19.0654035,72.8819498
861,Idea,47023,-87,19.11435252,72.92824566,19.0654035,72.8819498
866,Idea,47021,-75,19.11551279,72.92819969,19.0654035,72.8819498
888,Idea,48613,-81,19.12012336,72.92793618,19.0654035,72.8819498
890,Idea,48613,-87,19.12054769,72.92793363,19.0654035,72.8819498
897,Idea,48613,-95,19.12212527,72.92789041,19.0654035,72.8819498
920,Idea,44242,-85,19.12772786,72.92798508,19.0654035,72.8819498
927,Idea,44242,-79,19.12902768,72.92827318,19.0654035,72.8819498
929,Idea,44242,-57,19.12968107,72.92848241,19.0654035,72.8819498
931,Idea,44242,-73,19.13016147,72.92864324,19.0654035,72.8819498
936,Idea,44242,-65,19.13098137,72.92900197,19.0654035,72.8819498
945,Idea,44242,-75,19.13261832,72.92998519,19.0654035,72.8819498
949,Idea,44242,-81,19.13351283,72.93071938,19.0654035,72.8819498
958,Idea,44241,-75,19.13521291,72.93171959,19.0654035,72.8819498
965,Idea,44241,-83,19.13626088,72.93276608,19.0654035,72.8819498
983,Idea,44241,-89,19.13929325,72.9352182,19.0654035,72.8819498
1005,Idea,42501,-75,19.14373185,72.93869242,19.0654035,72.8819498
1014,Idea,40182,-65,19.14526475,72.93985085,19.0654035,72.8819498
1017,Idea,40182,-55,19.14607113,72.94041846,19.0654035,72.8819498
1020,Idea,40182,-69,19.14676581,72.94088856,19.0654035,72.8819498
1029,Idea,40182,-73,19.14838405,72.94220043,19.0654035,72.8819498
1035,Idea,40182,-79,19.14970619,72.94313765,19.0654035,72.8819498
1038,Idea,40181,-69,19.1502972,72.94357699,19.0654035,72.8819498
1044,Idea,40181,-77,19.15083956,72.94405763,19.0654035,72.8819498
1047,Idea,40181,-85,19.15161041,72.94470409,19.0654035,72.8819498
1052,Idea,48182,-75,19.15309499,72.94576556,19.0654035,72.8819498
1059,Idea,48182,-83,19.1543661,72.94648995,19.0654035,72.8819498
1061,Idea,48182,-95,19.15508064,72.94684245,19.0654035,72.8819498
1070,Idea,41281,-69,19.15648203,72.94764294,19.0654035,72.8819498
1077,Idea,41281,-75,19.15817931,72.94847432,19.0654035,72.8819498
1099,Idea,41281,-83,19.16358702,72.95045557,19.2139666,73.1921087
1104,Idea,46661,-73,19.16475298,72.95106679,19.2139666,73.1921087
1113,Idea,46661,-77,19.16639236,72.95200404,19.2139666,73.1921087
1121,Idea,46661,-83,19.16787664,72.95307807,19.2139666,73.1921087
1124,Idea,46661,-89,19.16826803,72.95334506,19.2139666,73.1921087
1130,Idea,46661,-83,19.1691705,72.95397096,19.2139666,73.1921087
1135,Idea,46661,-91,19.16958767,72.95433074,19.2139666,73.1921087
1139,Idea,46661,-97,19.17005564,72.9547449,19.2139666,73.1921087
1144,Idea,47492,-63,19.1704027,72.95505607,19.2139666,73.1921087
1151,Idea,47492,-71,19.17082287,72.95535056,19.2139666,73.1921087
1160,Idea,47491,-65,19.17125049,72.95579658,19.2139666,73.1921087
1180,Idea,47632,-87,19.17206054,72.95665905,19.2139666,73.1921087
1185,Idea,47632,-99,19.17211776,72.95685822,19.2139666,73.1921087
1196,Idea,42772,-67,19.1721623,72.9565937,19.1720158,72.9574787
1203,Idea,42772,-61,19.17219416,72.95657542,19.1720158,72.9574787
1301,Idea,42772,-67,19.17213976,72.95663376,19.1718292,72.9569745
1332,Idea,42772,-73,19.17274249,72.95734876,19.1718292,72.9569745
1335,Idea,42772,-67,19.17304072,72.95772041,19.1718292,72.9569745
1342,Idea,42772,-73,19.17369578,72.95835204,19.1718292,72.9569745
1362,Idea,42771,-75,19.17613822,72.96083405,19.1759294,72.9599702
1362,Idea,42771,-79,19.17613822,72.96083405,19.1759294,72.9599702
1369,Idea,42771,-89,19.17704287,72.96178145,19.1759294,72.9599702
1392,Idea,49321,-83,19.18040573,72.9651822,19.1759294,72.9599702
1396,Idea,49321,-89,19.18091094,72.96570897,19.1759294,72.9599702
1459,Idea,47042,-63,19.1857781,72.9745629,19.1759294,72.9599702
1483,Idea,47042,-77,19.18633894,72.97639931,19.1759294,72.9599702
1483,Idea,47042,-83,19.18633894,72.97639931,19.1759294,72.9599702
1488,Idea,41372,-51,19.18663413,72.97682837,19.1759294,72.9599702
1492,Idea,41372,-61,19.18640675,72.97678298,19.1759294,72.9599702
1567,Idea,41372,-55,19.18564642,72.97722637,19.1861862,72.9764357
1575,Idea,41372,-61,19.18585623,72.97680761,19.1861862,72.9764357
1593,Idea,41372,-65,19.1861064,72.97701009,19.2965161,73.2032133
1600,Idea,41372,-73,19.18644155,72.97748901,19.2965161,73.2032133
1602,Idea,41372,-79,19.18649531,72.97780487,19.2965161,73.2032133
1611,Idea,41371,-55,19.18698314,72.97852155,19.2965161,73.2032133
1618,Idea,41371,-63,19.18716086,72.97900139,19.1860221,72.9761786
1627,Idea,41371,-69,19.18734415,72.97971162,19.1862469,72.9772013
1688,Idea,44392,-77,19.18860596,72.98441392,19.1862469,72.9772013
1691,Idea,44392,-71,19.18856545,72.98456966,19.1862469,72.9772013
1697,Idea,44392,-77,19.18861801,72.98502677,19.1862469,72.9772013
1718,Idea,48763,-61,19.18924401,72.98659246,19.1862469,72.9772013
1718,Idea,48763,-67,19.18925342,72.98671344,19.1862469,72.9772013
1727,Idea,48763,-71,19.18951089,72.98752983,19.1862469,72.9772013
1730,Idea,48763,-77,19.18954538,72.98783656,19.1862469,72.9772013
1733,Idea,48763,-81,19.18965904,72.98823874,19.1862469,72.9772013
1739,Idea,48763,-89,19.18981802,72.98907321,19.1862469,72.9772013
1742,Idea,49833,-71,19.18990858,72.98952796,19.1862469,72.9772013
1745,Idea,49833,-77,19.18998461,72.99001131,19.1862469,72.9772013
1751,Idea,49832,-73,19.19015648,72.99100104,19.1862469,72.9772013
1754,Idea,49832,-79,19.1901888,72.99158447,19.1862469,72.9772013
1779,Idea,49262,-83,19.19089245,72.99681253,19.1862469,72.9772013
1817,Idea,44582,-75,19.19121396,73.00566138,19.1862469,72.9772013
1903,Idea,50312,-81,19.18507359,73.02717983,19.1862469,72.9772013
1916,Idea,56092,-75,19.18436051,73.03032741,19.1862469,72.9772013
1924,Idea,56092,-81,19.18399689,73.03226192,19.1862469,72.9772013
1947,Idea,56092,-67,19.18619244,73.03664368,19.1862469,72.9772013
1978,Idea,58863,-89,19.18787134,73.04021638,19.1862469,72.9772013
1979,Idea,58863,-71,19.18787134,73.04021638,19.1862469,72.9772013
1983,Idea,58863,-81,19.1880597,73.04075271,19.1862469,72.9772013
2001,Idea,58861,-87,19.1891965,73.04279812,19.1862469,72.9772013
2003,Idea,58861,-93,19.1893165,73.04310863,19.1862469,72.9772013
2010,Idea,51402,-99,19.18967058,73.04400941,19.1862469,72.9772013
2012,Idea,51402,-83,19.18980456,73.0442755,19.1862469,72.9772013
2040,Idea,56931,-73,19.1915055,73.048313,19.1862469,72.9772013
2046,Idea,56931,-85,19.19188972,73.04922595,19.1862469,72.9772013
2071,Idea,57081,-93,19.19403135,73.05432479,19.1862469,72.9772013
2079,Idea,50193,-103,19.19486642,73.05604025,19.1862469,72.9772013
2097,Idea,57081,-93,19.19740017,73.0593566,19.1938976,73.0526108
2118,Idea,50191,-79,19.2004909,73.06343078,19.1938976,73.0526108
2124,Idea,50191,-85,19.20160519,73.06489139,19.1938976,73.0526108
2151,Idea,50191,-89,19.2040628,73.06808325,19.1938976,73.0526108
2163,Idea,57061,-83,19.20746009,73.07282546,19.1938976,73.0526108
2164,Idea,57061,-89,19.20746009,73.07282546,19.1938976,73.0526108
2191,Idea,51441,-95,19.2118394,73.07849453,19.1938976,73.0526108
2197,Idea,51441,-87,19.21275888,73.07984931,19.1938976,73.0526108
2224,Idea,57582,-65,19.21629322,73.08442012,19.1938976,73.0526108
2230,Idea,57582,-73,19.21654239,73.08479866,19.1938976,73.0526108
2233,Idea,57582,-81,19.21691831,73.08524192,19.1938976,73.0526108
2255,Idea,57303,-69,19.21810945,73.08693209,19.1938976,73.0526108
2260,Idea,57303,-75,19.21810945,73.08693209,19.1938976,73.0526108
2300,Idea,55592,-57,19.21818614,73.08702523,19.1668173,73.2398901
2304,Idea,55592,-69,19.21819894,73.08696974,19.2185338,73.0869648
2307,Idea,55592,-61,19.21812367,73.08698326,19.2185338,73.0869648
2331,Idea,55592,-67,19.21906437,73.0881167,19.2185338,73.0869648
2334,Idea,55592,-77,19.21918771,73.08824532,19.2185338,73.0869648
2337,Idea,55592,-81,19.21949083,73.08864187,19.2185338,73.0869648
2341,Idea,57301,-75,19.21987382,73.08919672,19.2185338,73.0869648
2362,Idea,55703,-85,19.22210399,73.09214287,19.2185338,73.0869648
2366,Idea,55701,-71,19.22244286,73.09258342,19.2185338,73.0869648
2370,Idea,55701,-77,19.22310016,73.09335793,19.2185338,73.0869648
2393,Idea,55701,-97,19.22591284,73.09763458,19.2216702,73.0924418
2397,Idea,51133,-79,19.2263528,73.09856887,19.2216702,73.0924418
2424,Idea,57952,-89,19.22841722,73.10498981,19.2228294,73.094357
2426,Idea,51131,-79,19.22859134,73.10553207,19.2228294,73.094357
2429,Idea,51131,-85,19.22876276,73.10600558,19.2228294,73.094357
2454,Idea,57951,-79,19.23086406,73.11242838,19.2263435,73.1037343
2455,Idea,57951,-73,19.23095428,73.11269899,19.2263435,73.1037343
2462,Idea,57951,-81,19.23147648,73.11435534,19.2263435,73.1037343
2484,Idea,55493,-71,19.23242631,73.11994177,19.2263435,73.1037343
2487,Idea,55492,-81,19.23246339,73.12038449,19.2263435,73.1037343
2489,Idea,55492,-85,19.23253602,73.12099458,19.2263435,73.1037343
2515,Idea,59103,-61,19.23305966,73.12482136,19.2263435,73.1037343
2523,Idea,51571,-51,19.23318644,73.12537175,19.2298724,73.1238501
2546,Idea,51571,-59,19.23384745,73.12731439,19.2328616,73.1263773
2552,Idea,51571,-67,19.23398103,73.12768914,19.2328616,73.1263773
2556,Idea,51571,-75,19.23413453,73.12808344,19.2328616,73.1263773
2576,Idea,57533,-69,19.23470065,73.12949128,19.2328616,73.1263773
2576,Idea,57533,-51,19.23470065,73.12949128,19.2348417,73.1293362
2607,Idea,57533,-65,19.23529278,73.13093277,19.2335549,73.1267029
2612,Idea,51072,-51,19.23534539,73.13103568,19.2335549,73.1267029
2794,Idea,51072,-53,19.23622854,73.13161966,19.2362515,73.1314108
2829,Idea,51072,-61,19.23621541,73.13192944,19.2364894,73.1315491
2852,Idea,51072,-59,19.23623724,73.13193844,19.2364662,73.1317796
2856,Idea,51071,-51,19.23623722,73.13193855,19.2364662,73.1317796